2023-01-10 15:49:31,645 - INFO: <4> [Train] Episode 14100, Step 74488: Average Return(100)=0.00, Return=0.00, Speed=678.53 (steps/s), ETA=0.63 (mins)
2023-01-10 15:49:31,819 - INFO: <4> [Train] Episode 14200, Step 74588: Average Return(100)=0.00, Return=0.00, Speed=678.36 (steps/s), ETA=0.62 (mins)
2023-01-10 15:49:31,991 - INFO: <4> [Train] Episode 14300, Step 74688: Average Return(100)=0.00, Return=0.00, Speed=678.21 (steps/s), ETA=0.62 (mins)
2023-01-10 15:49:32,169 - INFO: <4> [Train] Episode 14400, Step 74794: Average Return(100)=0.00, Return=0.00, Speed=678.08 (steps/s), ETA=0.62 (mins)
2023-01-10 15:49:32,341 - INFO: <4> [Train] Episode 14500, Step 74894: Average Return(100)=0.00, Return=0.00, Speed=677.93 (steps/s), ETA=0.62 (mins)
2023-01-10 15:49:32,513 - INFO: <4> [Train] Episode 14600, Step 74996: Average Return(100)=0.00, Return=0.00, Speed=677.79 (steps/s), ETA=0.61 (mins)
2023-01-10 15:49:32,683 - INFO: <4> [Train] Episode 14700, Step 75096: Average Return(100)=0.00, Return=0.00, Speed=677.66 (steps/s), ETA=0.61 (mins)
2023-01-10 15:49:32,853 - INFO: <4> [Train] Episode 14800, Step 75196: Average Return(100)=0.00, Return=0.00, Speed=677.52 (steps/s), ETA=0.61 (mins)
2023-01-10 15:49:33,023 - INFO: <4> [Train] Episode 14900, Step 75296: Average Return(100)=0.00, Return=0.00, Speed=677.39 (steps/s), ETA=0.61 (mins)
2023-01-10 15:49:33,206 - INFO: <4> [Train] Episode 15000, Step 75396: Average Return(100)=0.00, Return=0.00, Speed=677.17 (steps/s), ETA=0.61 (mins)
2023-01-10 15:49:33,438 - INFO: <4> [Train] Episode 15100, Step 75522: Average Return(100)=-0.01, Return=0.14, Speed=676.89 (steps/s), ETA=0.60 (mins)
2023-01-10 15:49:33,658 - INFO: <4> [Train] Episode 15200, Step 75645: Average Return(100)=0.01, Return=-0.38, Speed=676.66 (steps/s), ETA=0.60 (mins)
2023-01-10 15:49:33,851 - INFO: <4> [Train] Episode 15300, Step 75755: Average Return(100)=-0.01, Return=0.00, Speed=676.47 (steps/s), ETA=0.60 (mins)
2023-01-10 15:49:34,026 - INFO: <4> [Train] Episode 15400, Step 75855: Average Return(100)=0.00, Return=0.00, Speed=676.31 (steps/s), ETA=0.60 (mins)
2023-01-10 15:49:34,202 - INFO: <4> [Train] Episode 15500, Step 75955: Average Return(100)=0.00, Return=0.00, Speed=676.14 (steps/s), ETA=0.59 (mins)
2023-01-10 15:49:34,408 - INFO: <4> [Train] Episode 15600, Step 76078: Average Return(100)=0.01, Return=0.00, Speed=676.00 (steps/s), ETA=0.59 (mins)
2023-01-10 15:49:34,581 - INFO: <4> [Train] Episode 15700, Step 76178: Average Return(100)=0.00, Return=0.00, Speed=675.85 (steps/s), ETA=0.59 (mins)
2023-01-10 15:49:34,755 - INFO: <4> [Train] Episode 15800, Step 76278: Average Return(100)=0.00, Return=0.00, Speed=675.69 (steps/s), ETA=0.59 (mins)
2023-01-10 15:49:34,930 - INFO: <4> [Train] Episode 15900, Step 76380: Average Return(100)=0.00, Return=0.00, Speed=675.55 (steps/s), ETA=0.58 (mins)
2023-01-10 15:49:35,102 - INFO: <4> [Train] Episode 16000, Step 76480: Average Return(100)=0.00, Return=0.00, Speed=675.40 (steps/s), ETA=0.58 (mins)
